0.5751633986928104,0.0014184397163120568
0.9455337690631809,0.4024822695035461
0.9411764705882353,0.3723404255319149
0.9782135076252724,0.5624113475177305
0.9607843137254902,0.47411347517730495
0.9956427015250545,0.7882978723404256
0.9912854030501089,0.7148936170212766
0.8779956427015251,0.15673758865248227
0.8082788671023965,0.045035460992907804
0.9978213507625272,0.9241134751773049
0.9368191721132898,0.34290780141843974
0.3115468409586057,0.0007092198581560284
0.4074074074074074,0.0010638297872340426
0.9847494553376906,0.648936170212766
0.9084967320261438,0.20319148936170212
0.8888888888888888,0.18156028368794327
0.9215686274509803,0.24184397163120566
0.9302832244008714,0.28936170212765955
0.8169934640522876,0.06631205673758865
0.9825708061002179,0.5964539007092199
0.9978213507625272,0.8872340425531915
0.9193899782135077,0.2322695035460993
0.9629629629629629,0.4971631205673759
0.579520697167756,0.0014184397163120568
0.7167755991285403,0.003900709219858156
0.9629629629629629,0.4851063829787234
0.9978213507625272,0.9106382978723404
0.8169934640522876,0.06347517730496453
0.9324618736383442,0.3124113475177305
0.9956427015250545,0.823758865248227
0.8671023965141612,0.13652482269503546
0.9586056644880174,0.4648936170212766
0.9912854030501089,0.725886524822695
0.11546840958605664,0.0
0.7298474945533769,0.003900709219858156
0.8779956427015251,0.1620567375886525
0.9912854030501089,0.7531914893617021
0.9498910675381264,0.42836879432624114
0.9978213507625272,0.9528368794326241
0.9302832244008714,0.2975177304964539
0.9564270152505446,0.4531914893617021
0.9956427015250545,0.8421985815602837
0.9084967320261438,0.2099290780141844
0.9956427015250545,0.8262411347517731
0.9782135076252724,0.5804964539007093
0.9738562091503268,0.5351063829787234
0.8322440087145969,0.08687943262411348
0.9912854030501089,0.7386524822695035
0.8823529411764706,0.1726950354609929
0.9956427015250545,0.7666666666666667
0.9259259259259259,0.26985815602836877
0.8976034858387799,0.18900709219858156
0.9477124183006536,0.4219858156028369
0.9564270152505446,0.44964539007092197
0.9978213507625272,0.8826241134751773
0.10239651416122005,0.0
0.9629629629629629,0.49858156028368794
0.9912854030501089,0.7432624113475177
0.9978213507625272,0.9397163120567376
0.9629629629629629,0.4921985815602837
0.7908496732026143,0.025886524822695035
